epoch,steps,lr,loss,gradient_norm,seconds,val_accuracy,val_macro_f1,trial,phase,arm,outer_fold,inner_fold,seed,candidate
61,1647,0.0044490907066745,0.400770916775284,0.656629683823281,145.44438447200082,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
62,1674,0.0042089184185759,0.4006525813279494,0.6507430020299411,148.01134893400013,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
63,1701,0.003979484226333,0.4001771649535315,0.6302731890136806,150.38693716800117,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
64,1728,0.0037611509125631,0.4008347834969346,0.6498177300218907,152.7264740210012,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
65,1755,0.0035542637071124,0.3994175567272166,0.6754898975106557,155.19858954400115,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
66,1782,0.0033591497411777,0.4004368070803266,0.661295110751532,157.64747077800166,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
67,1809,0.0031761175300437,0.3964477018273774,0.6514790675645029,159.91966674600008,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
68,1836,0.0030054564852578,0.3964588832666401,0.667572302546744,162.32780221100074,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
69,1863,0.0028474364570102,0.3988491256153954,0.6584750017794518,164.66740077400027,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
70,1890,0.0027023073074461,0.3947412710563545,0.6311180092827852,166.9276045020015,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
71,1917,0.0025702985155814,0.395290482818335,0.6495703931153303,169.44889420900108,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
72,1944,0.0024516188144499,0.3955317218210762,0.6285663185261842,171.91624379900168,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
73,1971,0.0023464558610532,0.3951348475346396,0.6688832058577124,174.23199752200162,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
74,1998,0.0022549759396363,0.3934115737130568,0.6811999371486759,176.6641751670013,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
75,2025,0.0021773236987582,0.3982905616362957,0.6566077215520383,179.0820325170007,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
76,2052,0.0021136219225729,0.3938622127064673,0.6450221688226757,181.40009769000065,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
77,2079,0.0020639713366822,0.3954495359248187,0.674805736158028,183.8113748830001,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
78,2106,0.0020284504488677,0.3928710221170448,0.627107004132967,186.2500515110005,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
79,2133,0.0020071154249542,0.3951712146667395,0.6436961920350099,188.6119788880005,,,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
80,2160,0.002,0.3994101176084403,0.6636407330842876,191.00592784800028,0.525,0.5056652812125423,wst_o1_i1_reupload_3,inner,wst,1,1.0,0,reupload_3
1,27,0.02,0.9973519112725612,0.2557839182213879,1.6146354299999075,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
2,54,0.0199928845750457,0.7770603555239067,0.2740403318579056,3.326646677000099,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
3,81,0.0199715495511322,0.6846083758576389,0.3456283465803721,4.986502292000296,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
4,108,0.0199360286633177,0.6495811347153689,0.3473110425313219,6.567703540000366,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
5,135,0.019886378077427,0.6371109994536885,0.3354338615510521,8.274106615999699,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
6,162,0.0198226763012417,0.6354674818707232,0.3939163473273651,9.991464582000845,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
7,189,0.0197450240603636,0.623725086472151,0.3858188928597117,11.627983414999107,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
8,216,0.0196535441389467,0.6152059741841278,0.3829124933845135,13.32484964700052,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
9,243,0.01954838118555,0.6085179220364535,0.3754172262288769,14.92030441099996,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
10,270,0.0194297014844185,0.6028417660034643,0.4119656998734947,16.6053192319996,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
11,297,0.0192976926925538,0.5925629953426419,0.3902084733929657,18.250405479999245,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
12,324,0.0191525635429897,0.5930713333024381,0.3819573119992143,20.01846274499985,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
13,351,0.0189945435147421,0.5897980729396376,0.4018750028271003,21.76016428299954,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
14,378,0.0188238824699562,0.590485911494445,0.430533019304556,23.32944751700052,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
15,405,0.0186408502588222,0.5916520698637557,0.422893353679549,25.014084080999964,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
16,432,0.0184457362928875,0.5842075189453986,0.4141258440915922,26.57815497900083,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
17,459,0.0182388490874368,0.5796095269342123,0.4219308502885465,28.35749261899946,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
18,486,0.0180205157736669,0.5764579687462456,0.4319992230401611,30.042436080000694,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
19,513,0.017791081581424,0.5743801026922477,0.4422607799260081,31.599131495999245,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
20,540,0.0175509092933254,0.5734895243970886,0.4539894511239704,33.27621751100014,0.7431818181818182,0.7124578046404889,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
21,567,0.0173003786711248,0.5644116603635909,0.4438909790853775,34.93824036799924,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
22,594,0.0170398858552313,0.5569776091891698,0.4304534060444566,36.54114507399936,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
23,621,0.0167698427383299,0.5603697694632577,0.4253646704994908,38.34658263200072,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
24,648,0.0164906763140947,0.5565361539402007,0.4430033077590669,39.94194867099941,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
25,675,0.0162028280020236,0.5616295686849733,0.4683492105633458,41.659953075000885,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
26,702,0.015906752949464,0.555335174419222,0.4335813966849426,43.28866448699955,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
27,729,0.0156029193119308,0.5501206967063624,0.4443166453858218,44.94287265499952,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
28,756,0.0152918075128565,0.5534197729027843,0.4679669211167657,46.58305700200072,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
29,783,0.0149739094839432,0.5505218838864716,0.4822977128773916,48.29554265200022,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
30,810,0.0146497278873169,0.5506548955162525,0.4483088326328993,49.93027972699929,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
31,837,0.014319775320716,0.5434711156271407,0.4138882410995121,51.53192513800059,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
32,864,0.0139845735069686,0.5492205715010167,0.5001364493539785,53.18653000700033,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
33,891,0.0136446524690412,0.5463825179960501,0.483583837135811,54.83747242699974,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
34,918,0.0133005496919642,0.532420002671914,0.456986971338148,56.55029799799922,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
35,945,0.0129528092729568,0.5346211518130551,0.4426757944789429,58.19502255000043,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
36,972,0.0126019810610979,0.5373564395143835,0.4736577535593326,59.87608764600009,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
37,999,0.0122486197879016,0.533784227976187,0.477579256201204,61.50443735299996,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
38,1026,0.0118932841901725,0.5325922345049278,0.5037439607713067,63.30761204800001,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
39,1053,0.0115365361265283,0.5400057821278913,0.4913426037735857,64.92475783100053,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
40,1080,0.0111789396889856,0.5308173250464593,0.4747703661779996,66.68144584400034,0.7318181818181818,0.6914562317231437,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
41,1107,0.0108210603110143,0.5265844769443896,0.4671939957661169,68.32375495999986,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
42,1134,0.0104634638734716,0.5268071402479947,0.4943499940944387,69.95232932200088,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
43,1161,0.0101067158098274,0.5273335430291761,0.4800602559192904,71.7052971840003,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
44,1188,0.0097513802120983,0.5291360423291611,0.4837225366150943,73.37078207599916,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
45,1215,0.009398018938902,0.523922330135839,0.5131972725260129,75.02838958999928,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
46,1242,0.0090471907270431,0.5221687291300997,0.4485361200143825,76.73206964000019,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
47,1269,0.0086994503080357,0.5196842087548252,0.4882546612437058,78.351041205,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
48,1296,0.0083553475309587,0.524973788091959,0.5010855769078334,79.9587015979996,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
49,1323,0.0080154264930313,0.5226733967769629,0.523939447328901,81.66540176300077,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
50,1350,0.0076802246792839,0.5251205079001317,0.5062352304838313,83.33992670999942,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
51,1377,0.007350272112683,0.5194898445345706,0.4575498882619416,85.07002817799912,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
52,1404,0.0070260905160567,0.5121442114556377,0.488258302270573,86.6879210620009,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
53,1431,0.0067081924871434,0.5145281721881743,0.4711617271044978,88.3654016569999,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
54,1458,0.0063970806880692,0.5140013918105368,0.4859133340377471,90.09052836400042,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
55,1485,0.0060932470505359,0.5130699912336494,0.5138121136730786,91.78213544400025,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
56,1512,0.0057971719979763,0.5122114934565344,0.500291380570742,93.4277629370008,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
57,1539,0.0055093236859052,0.5121613798990923,0.542959448341745,95.16323829599968,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
58,1566,0.00523015726167,0.5080030164392435,0.4985605065765802,96.77500292600052,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
59,1593,0.0049601141447686,0.5085929342652528,0.4849249590037097,98.47001087100034,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
60,1620,0.0046996213288751,0.5095376832496298,0.4819212341006374,100.12181944800068,0.725,0.6855804169057181,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
61,1647,0.0044490907066745,0.5101592431666864,0.4838100127838147,101.82420570199974,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
62,1674,0.0042089184185759,0.5118015128522393,0.5173499128913814,103.57285622999916,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
63,1701,0.003979484226333,0.5063437431706862,0.4856367593147531,105.2737461809993,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
64,1728,0.0037611509125631,0.5066156949518503,0.4841109322530641,106.91398115700032,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
65,1755,0.0035542637071124,0.5088466815262401,0.491031991896412,108.7046049670007,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
66,1782,0.0033591497411777,0.5042991333778681,0.5010477492600817,110.37440445299944,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
67,1809,0.0031761175300437,0.5040402961338455,0.502651983759928,112.08715519699945,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
68,1836,0.0030054564852578,0.5054290348484775,0.5121220981398223,113.76675028200044,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
69,1863,0.0028474364570102,0.5072073945021547,0.5273692988049342,115.36747844099956,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
70,1890,0.0027023073074461,0.5048608257738958,0.5433189103325782,117.08945609699911,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
71,1917,0.0025702985155814,0.5033228374930283,0.5121811799870886,118.7762795540002,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
72,1944,0.0024516188144499,0.5010806946413878,0.52151730953612,120.43239445899962,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
73,1971,0.0023464558610532,0.5016940637210957,0.4797534438269895,122.2025740150002,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
74,1998,0.0022549759396363,0.5023480662884294,0.4832765330605774,123.8924687359995,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
75,2025,0.0021773236987582,0.4990424460109658,0.5036739241177478,125.68195028300032,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
76,2052,0.0021136219225729,0.5023443076011165,0.5496823423546267,127.5102835960006,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
77,2079,0.0020639713366822,0.4994895442865792,0.5135177711297783,129.35630451900033,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
78,2106,0.0020284504488677,0.5004796968723536,0.5288783646062117,131.29347563599913,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
79,2133,0.0020071154249542,0.5021071282514131,0.5413983599129156,133.06008233600005,,,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
80,2160,0.002,0.4986972430477879,0.5428394002708901,134.86293695300083,0.7295454545454545,0.6886063652800404,wst_o1_i2_compact_once,inner,wst,1,2.0,0,compact_once
1,27,0.02,0.9903653235364592,0.2528726725575765,1.7333032739988994,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
2,54,0.0199928845750457,0.738959495564502,0.2753572511360371,3.608285066999088,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
3,81,0.0199715495511322,0.6579532443692832,0.2954654284251835,5.511566958999538,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
4,108,0.0199360286633177,0.6340769764717233,0.3045230825892275,7.317006035998929,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
5,135,0.019886378077427,0.6228600437801267,0.2890244371310213,9.15515105600025,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
6,162,0.0198226763012417,0.6097759656146523,0.3195230670801007,10.99532847000046,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
7,189,0.0197450240603636,0.6045769883551575,0.3147886551781088,12.843188216000271,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
8,216,0.0196535441389467,0.5887805419129503,0.3033142538153888,14.61037288099942,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
9,243,0.01954838118555,0.5763477569504633,0.306440534830488,16.545918616000563,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
10,270,0.0194297014844185,0.5694960560827792,0.3217456532917603,18.36811617899912,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
11,297,0.0192976926925538,0.5619543760902849,0.3266418853739828,20.21044505899954,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
12,324,0.0191525635429897,0.5538499188078119,0.3123578760428646,21.987602478000557,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
13,351,0.0189945435147421,0.5497221093271435,0.3287774784045351,23.83715349600061,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
14,378,0.0188238824699562,0.5452319716910506,0.3327850412437436,25.595525748,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
15,405,0.0186408502588222,0.53639784196475,0.3222066760675932,27.469138688000385,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
16,432,0.0184457362928875,0.5285586702588376,0.3413083115756795,29.577735763999957,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
17,459,0.0182388490874368,0.5221872648941888,0.3453418482327646,31.30576413000017,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
18,486,0.0180205157736669,0.5138986010126328,0.3485465396863489,33.17018538000048,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
19,513,0.017791081581424,0.5100027258638318,0.3643034231443585,34.95319647500037,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
20,540,0.0175509092933254,0.502629302901249,0.3873016441317507,36.750430328998846,0.7363636363636363,0.7129044834307993,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
21,567,0.0173003786711248,0.4924066379021624,0.3610799912031552,38.60622360599882,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
22,594,0.0170398858552313,0.4967824425642722,0.3972124003669235,40.34216116199968,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
23,621,0.0167698427383299,0.4902003900441559,0.3643933047126023,41.97882639199997,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
24,648,0.0164906763140947,0.4881808671128572,0.3762809652663464,43.877819597999405,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
25,675,0.0162028280020236,0.489135019275944,0.4032512312123045,45.6128735479997,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
26,702,0.015906752949464,0.4863597318290981,0.3762827676608067,47.42150740800025,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
27,729,0.0156029193119308,0.4801477872285609,0.3833193327406799,49.15614373599965,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
28,756,0.0152918075128565,0.4822457428867785,0.4068293530950563,51.0672543010005,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
29,783,0.0149739094839432,0.4811399792745393,0.3956902932990131,52.83674244299982,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
30,810,0.0146497278873169,0.4782974248098563,0.3834273635315889,54.79260896999949,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
31,837,0.014319775320716,0.4815730856354792,0.3943572768124107,56.59509476399944,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
32,864,0.0139845735069686,0.4835205302206551,0.4328807045666843,58.47346327199921,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
33,891,0.0136446524690412,0.4764144259961179,0.4096018769842213,60.36785671799953,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
34,918,0.0133005496919642,0.4678424086206721,0.4131444737317917,62.08390092399896,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
35,945,0.0129528092729568,0.4718510693993851,0.4018067300205778,63.91855487099929,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
36,972,0.0126019810610979,0.4716796570824774,0.4333194888024284,65.60959868200007,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
37,999,0.0122486197879016,0.4697839656637432,0.4267044736462641,67.40034240500063,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
38,1026,0.0118932841901725,0.4697987886799746,0.4241743458462814,69.16286386699903,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
39,1053,0.0115365361265283,0.4717082910501873,0.4026596303938907,70.95266199099933,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
40,1080,0.0111789396889856,0.4664666648868893,0.4242692869901504,72.61292195799979,0.7272727272727273,0.6956600524155695,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
41,1107,0.0108210603110143,0.4603084171238645,0.379244695920935,74.60599727099907,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
42,1134,0.0104634638734716,0.4663500933487258,0.4557181031022812,76.28224260800016,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
43,1161,0.0101067158098274,0.4663089644635009,0.422605120635108,78.09033207999892,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
44,1188,0.0097513802120983,0.4693809091778668,0.4207795044170851,79.80759546199988,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
45,1215,0.009398018938902,0.4589835789367898,0.4265265834792341,81.56466874099897,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
46,1242,0.0090471907270431,0.4627178315131799,0.4284692997701292,83.33844720100024,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
47,1269,0.0086994503080357,0.4618262402174628,0.4369881720288233,85.12564405299963,,,wst_o1_i2_reupload_2,inner,wst,1,2.0,0,reupload_2
